some_id,name,alternative_names,latitude,longitude,iso_alpha_2,region_id,population
4255836,Clarksville,"Clarksville,Clarkville,Klarksvil,ke la ke si wei er,klarksfyl,Кларксвил,كلاركسفيل,کلارکسویل، انڈیانا,克拉克斯维尔",38.29674,-85.75996,US,IN,21866
4256038,Columbus,"CLU,Columbus,Kolambus,Kolumbus,Tiptonia,ge lun bu,klmbws  ayndyana,koronbasu,kwlwmbws,Коламбус,Колумбус,كولومبوس,کلمبوس، ایندیانا,کولمبس، انڈیانا,コロンバス,哥伦布",39.20144,-85.92138,US,IN,46690
4256085,Connersville,"CEV,Konersvil,kanrzwyl  ayndyana,kwnrsfyl,Конерсвил,كونرسفيل,کانرزویل، ایندیانا,کونرزویل، انڈیانا",39.64116,-85.14107,US,IN,13010
4256384,Cumberland,"Kamberlend,Камберленд",39.77615,-85.9572,US,IN,5467
4256447,Danville,"Danvil,danfyl,Данвил,دانفيل",39.7606,-86.52639,US,IN,9614
4257110,Ellettsville,"Ellettsville,Ellettville,Elliotville",39.23393,-86.625,US,IN,6544
4257227,Evansville,"EVV,Ehvansvill,Evansvil,Evansvilis,Evansville,Gorad Ehvansvil,ai wen si wei er,awanzwyl  ayndyana,ayfansfyl,ebanzubiru,ebeonjeubil,evhansavhila,evu~anzuvu~iru,ivansavila,xe wan s will,Горад Эвансвіл,Евансвил,Евансвіл,Эвансвилл,אוונסוויל,إيفانسفيل,اوانزویل، ایندیانا,ایوانز ویل، انڈیانا,इवान्सविल,एव्हान्सव्हिल,เอวันส์วิลล์,エバンズビル,エヴァンズヴィル,埃文斯維爾,에번즈빌",37.97476,-87.55585,US,IN,119943
4257494,Fishers,"Fishers,Fishers Station,Fishers Switch,fyshrz,Фишерс,فشرز، انڈیانا,فيشرز",39.95559,-86.01387,US,IN,76794
4258273,Greencastle,"Green Castle,Greencastel,Greencastle,Grinkasl,ghrynkasl,grynksl  ayndyana,Гринкасл,غرينكاسل,گرین کیسل، انڈیانا,گرینکسل، ایندیانا",39.64449,-86.86473,US,IN,10401
4258285,Greenfield,"GFD,Grinfild,ghrynfyld,grynfyld  ayndyana,gurinfirudo,Гринфилд,غرينفيلد,گرین فیلڈ، انڈیانا,گرینفیلد، ایندیانا,グリーンフィールド",39.78504,-85.76942,US,IN,21497
4258302,Greensburg,"Greensburg,Greensburgh,Grinsburg,ghrynsbwrgh,grynzbrg  ayndyana,Гринсбург,غرينسبورغ,گرینزبرگ، انڈیانا,گرینزبرگ، ایندیانا",39.33727,-85.48358,US,IN,11819
4258313,Greenwood,"Greenfield,Greenwood,Grinvud,Smockton,ghrynwwd,grynwwd  ayndyana,Гринвуд,غرينوود,گرین ووڈ، انڈیانا,گرینوود، ایندیانا",39.61366,-86.10665,US,IN,55586
4258871,Hidden Valley,,39.16228,-84.84301,US,IN,5387
4259271,Huntingburg,"HNB,Huntingburg,Huntingburgh",38.29894,-86.955,US,IN,6035
4259418,Indianapolis,"Gorad Indyjanapalis,IND,Indianapoles,Indianapoli,Indianapolis,Indianapolisa,Indianapolės,Indianapòlis,Indianàpolis,Indianápolis,Indijanapolis,Indiyanapolis,andyanabwlys,ayndyanapwlys,idi'anapolisa,indiaenapolliseu,indianaporisu,indiyanapolis,indiyanapolisa,intiyanapolis,xin deiy næ pho lis,yin di an na bo li si,İndianapolis,Ινδιανάπολη,Індіанаполіс,Горад Індыянапаліс,Индианаполис,Индијанаполис,Ինդիանապոլիս,אינדיאנאפאליס,אינדיאנפוליס,إنديانابوليس,انڈیاناپولس,انڈیاناپولس، انڈیانا,ایندیاناپولیس,इंडियानापोलिस,इन्डियानापोलिस,इन्डियानापोलिस्,इन्दियानापोलिस,ইন্ডিয়ানাপোলিস,ਇੰਡੀਆਨਾਪੋਲਿਸ,இண்டியானாபொலிஸ்,อินเดียแนโพลิส,ინდიანაპოლისი,ኢንዲያናፖሊስ,インディアナポリス,印第安納波利斯,인디애나폴리스",39.76838,-86.15804,US,IN,829718
4259640,Jasper,"Dzasper,jasbr,jspr  ayndyana,Џаспер,جاسبر,جسپر، انڈیانا,جسپر، ایندیانا",38.39144,-86.93111,US,IN,15451
4259671,Jeffersonville,"Dzefersonvil,jfrswnwyl  ayndyana,jie fei xun wei er,jyfrswnfyly,Џеферсонвил,جفرسن ویل، انڈیانا,جفرسونویل، ایندیانا,جيفرسونفيلي,杰斐逊维尔",38.27757,-85.73718,US,IN,46960
4260210,Lawrence,"Lorens,Lourens,lawrns  ayndyana,lwrans,Лоренс,Лоуренс,لارنس، انڈیانا,لاورنس، ایندیانا,لورانس",39.83865,-86.02526,US,IN,47809
4260453,Linton,"Linton,New Jerusalem",39.03477,-87.16585,US,IN,5284
4260768,Lowell,"Louel,Лоуел",39.25311,-85.94638,US,IN,7914
4260853,Madison,"MDN,Madison,Medison,Mehdison,madyswn,mdyswn  ayndyana,Мадисон,Медисон,Медісон,Мэдисон,ماديسون,مدیسون، ایندیانا,میڈیسن، انڈیانا",38.73589,-85.37996,US,IN,12040
4261032,Martinsville,"Martinsvil,Martinsvill,Martinsvill',martynsfyl,martynzwyl  ayndyana,matinjeubil,Мартинсвил,Мартинсвилл,Мартінсвілль,مارتينسفيل,مارتینزویل، ایندیانا,مارٹنز ویل، انڈیانا,마틴즈빌",39.42783,-86.42833,US,IN,11690
4261132,McCordsville,,39.9081,-85.92276,US,IN,5773
4261585,Mooresville,,39.61282,-86.37416,US,IN,9623
4261837,Mount Vernon,"Maunt Vernon,McFadden's Bluff,McFadden's Landing,Mount Vernon,mawnt fyrnwn,Маунт Вернон,ماؤنٹ ورنن، انڈیانا,ماونت فيرنون,مونت‌ورنون، ایندیانا",37.93227,-87.89503,US,IN,6550
4262045,New Albany,"N'ju-Albani,Nju Olbani,Њу Олбани,Нью-Албани,Ню Олбани",38.28562,-85.82413,US,IN,36732
4262072,New Castle,"New Castle,Newcastle,Nju Kasl,niu ka si er,nyukaeseul,nyw kasl,nywkasl  ayndyana,Њу Касл,نيو كاسل,نیو کیسل، انڈیانا,نیوکاسل، ایندیانا,紐卡斯爾,뉴캐슬",39.92894,-85.37025,US,IN,17621
4262159,New Whiteland,,39.5581,-86.09526,US,IN,5906
4262293,North Madison,,38.76784,-85.39663,US,IN,12435
4262318,North Vernon,"North Vernon,North Vernon City",39.00617,-85.62358,US,IN,6619
4262406,Oak Park,"Ouk-Park,Оук-Парк",38.30562,-85.69635,US,IN,5209
4263108,Plainfield,"Plejnfild,peulleinpildeu,Плейнфилд,Плейнфілд,Плејнфилд,پلینفیلڈ، انڈیانا,플레인필드",39.70421,-86.39944,US,IN,30590
4263396,Princeton,"Prinston,brnstwn,prynstwn  ayndyana,Принстон,برنستون,پرنسٹن، انڈیانا,پرینستون، ایندیانا",38.35532,-87.56752,US,IN,8626
4263681,Richmond,"Coxborough,RID,Richmond,Smithville,li shi man,lichimeondeu,ritchimondo,rychmwnd  ayndyana,rytshmwnd,Ричмонд,Річмонд,ريتشموند,رچمنڈ، انڈیانا,ریچموند، ایندیانا,リッチモンド,里士满,리치먼드",39.82894,-84.89024,US,IN,35854
4263965,Rushville,"Rashvil,rashwyl  ayndyana,rwshfyl,Рашвил,راشویل، ایندیانا,رشویل، انڈیانا,روشفيل",39.60921,-85.44636,US,IN,6077
4264334,Salem,"Salem (Indiana),Sejlem,salm,salm  ayndyana,Сейлем,Сејлем,سالم,سالم، ایندیانا,سیلم، انڈیانا",38.60561,-86.10109,US,IN,6217
4264555,Scottsburg,"Scottsburg,Scottsburgh",38.68561,-85.77025,US,IN,6674
4264598,Sellersburg,"Sellersburg,Sellersburgh",38.39812,-85.75496,US,IN,8659
4264617,Seymour,"SER,Simor,symwr,symwr  ayndyana,xi mo,Симор,سيمور,سیمور، انڈیانا,سیمور، ایندیانا,西摩",38.95922,-85.89025,US,IN,19478
4264688,Shelbyville,"Shelbivil,Shelby,Shelbyville,Shelly,sherubibiru,syelbibil,Шелбивил,シェルビービル,셸비빌",39.52144,-85.77692,US,IN,19133
4265146,Speedway,"Speedway,Speedway City,Spidvej,sbyd way,seupideuwei,supidou~ei,Спидвеј,سبيد واي,スピードウェイ,스피드웨이",39.80227,-86.26721,US,IN,12127
4265717,Tell City,"Helvetia,Tel Siti,Tell City,Tell-Siti,tl syty,tl syty  ayndyana,Тел Сити,Телл-Сити,تل سيتي,تل سیتی، ایندیانا,ٹل سٹی، انڈیانا",37.95144,-86.76777,US,IN,7255
4265737,Terre Haute,"HUF,Tera Khout,Tere Khout,Terra Alta,Terre-Khot,te lei huo te,telehote,tere hauta,tere haute,terehoto,therre hot,trh‌hwt  ayndyana,tyr hwt,Тера Хоут,Тере Хоут,Терре-Хот,تر ہات، انڈیانا,تره‌هوت، ایندیانا,تير هوت,टेरे हौट,टेरे हौते,เทร์เรโฮต,テレホート,特雷霍特,테레호테",39.4667,-87.41391,US,IN,60825
4266307,Vincennes,"Au Poste,OEA,Post Ouabache,Post Saint Ange,Post Saint Vincent,Post Vincennes,Poste Ouabache,Vincennes,Vinsenne,Vinsens,fynsyns,wynsns  ayndyana,Винсенс,فينسينس,ونسینز، انڈیانا,وینسنس، ایندیانا",38.67727,-87.52863,US,IN,18012
4266586,Washington,"Liverpool,Vashington,Washington,Вашингтон",38.65922,-87.17279,US,IN,12078
4266965,Whitestown,"New Germantown,Whitestown",39.99726,-86.34583,US,IN,6013
4267336,Zionsville,"Zajonsvil,Зајонсвил",39.95087,-86.26194,US,IN,26296
4267354,Abilene,"Abilene,Abilin,Gorad Abilin,a bi lin,abirin,abylyn,abylyn  kanzas,abylyn  knsas,aebillin,Абилин,Абілін,Горад Абілін,أبيلين,ابیلین، کانزاس,ابیلین، کنساس,アビリーン,阿比林,애빌린",38.91722,-97.21391,US,KS,6558
4267594,Andover,"Andover,Cloud,Minneha,andwfr,andwwr  kanzas,Андовер,آندوور، کانزاس,أندوفر,اینڈوور، کنساس",37.7139,-97.13643,US,KS,12745
4267661,Arkansas City,"Adelphi,Arkansas City,Arkanzas Siti,Creswell,Fernandina,Walnut City,arkanzas syty  kanzas,arknsas syty,Арканзас Сити,آرکانزاس سیتی، کانزاس,أركنساس سيتي",37.06197,-97.03837,US,KS,12136
4267733,Atchison,"Achison,Atcison,Atçison,achsn  kanzas,ai qi xun,atshyswn,aychysn  knsas,Ачисон,أتشيسون,اچسن، کانزاس,ایچیسن، کنساس,艾奇逊",39.56305,-95.12164,US,KS,10712
4267773,Augusta,"Ogasta,awgasta  kanzas,awghsta,Огаста,آگسٹا، کنساس,أوغستا,اوگاستا، کانزاس",37.68668,-96.9767,US,KS,9299
4267944,Basehor,"Baschor,Basehor",39.14167,-94.93858,US,KS,5402
4268521,Bonner Springs,"Boner Springs,Bonner,Bonner Springs,Edwardsville,Tiblow,bwnr aspryngz  kanzas,bwnr sbrynghz,bwnr sprngz  knsas,Бонер Спрингс,بونر اسپرینگز، کانزاس,بونر سبرينغز,بونر سپرنگز، کنساس",39.05973,-94.88358,US,KS,7606
4269392,Chanute,"CNU,Chanute,New Chicago,Shanut,shnwt  kanzas,tshanwt,Шанут,تشانوت,شانوٹ، کنساس,شنوت، کانزاس",37.67921,-95.4572,US,KS,9252
4269789,Coffeyville,"CFV,Coffeyville,Cowtown,Koffivill,kafywyl  knsas,kwfyfyl,Коффивилл,كوفيفيل,کافیویل، کنساس,کافی‌ویل، کانزاس",37.0373,-95.61637,US,KS,9669
4269872,Concordia,"CNK,Konkordija,kankwrdya  kanzas,kwnkwrdya,Конкордија,كونكورديا,کانکوردیا، کانزاس,کونکورڈیا، کنساس",39.57084,-97.66254,US,KS,5218
4270269,De Soto,"De Soto,Lexington,d swtw  kanzas,dy swtw,Де Сото,د سوتو، کانزاس,دي سوتو",38.97917,-94.96858,US,KS,6074
4270356,Derby,"Derbi,Derby,El Paso,Sand Ford,drby  kanzas,dyrby,Дерби,دربی، کانزاس,ديربي,ڈربی، کنساس",37.54557,-97.26893,US,KS,23509
4270863,El Dorado,"EDK,El Dorado,El Dorejdo,Eldorado,al dwradw  kanzas,aldwradw,ayl dwradw  knsas,Ел Дорејдо,إلدورادو,ال دورادو، کانزاس,ایل دورادو، کنساس",37.81724,-96.86225,US,KS,12931
4271086,Emporia,"Columbia,EMP,Emporia,Emporija,ambwrya,ampwrya  kanzas,aympwrya  knsas,empolia,Емпория,Емпорија,إمبوريا,امپوریا، کانزاس,ایمپوریا، کنساس,엠포리아",38.4039,-96.18166,US,KS,24649
4271196,Eudora,"Judora,aywdra  kanzas,ywdwra,Јудора,ایودرا، کانزاس,يودورا",38.94334,-95.09858,US,KS,6378
4271690,Fort Scott,"FSK,Fort Skot,fwrt askat  kanzas,fwrt skwt,Форт Скот,فورت اسکات، کانزاس,فورت سكوت,فورٹ سکاٹ، کنساس",37.83976,-94.7083,US,KS,7838
4271935,Gardner,"Gardner,gardnr  kanzas,ghardnr,Гарднер,غاردنر,گاردنر، کانزاس,گارڈنر، کنساس",38.81084,-94.92719,US,KS,20868
4272340,Great Bend,"GBD,Great Bend,Greatbend,Grejt Bend,geuleiteubendeu,ghryt bynd,gryt bnd  kanzas,Грејт Бенд,غريت بيند,گریت بند، کانزاس,گریٹ بینڈ، کنساس,그레이트벤드",38.36446,-98.76481,US,KS,15717
4272782,Hays,"Big Creek Station,HYS,Hays,Hays City,Khejz,hayz,heiseu,heizu,hesa,hyz  kanzas,Хејз,هايز,هیز، کانزاس,ہیئز، کنساس,हेस,ヘイズ,헤이스",38.87918,-99.32677,US,KS,21092
4272788,Haysville,"Khejzvil,haysfyl,hayswyl  kanzas,Хејзвил,هايسفيل,هایسویل، کانزاس,ہیزویل، کنساس",37.56446,-97.35227,US,KS,11212
4273299,Hutchinson,"HUT,Khachinson,Khatchinson,hachynswn  kanzas,htshnswn,Хатчинсон,Хачинсон,هاچینسون، کانزاس,هتشنسون,ہچینسن، کنساس",38.06084,-97.92977,US,KS,41569
4273359,Independence,"IDP,Independens,andybyndns,ayndypndns  kanzas,Индепенденс,إنديبيندنس,انڈیپینڈینس، کنساس,ایندیپندنس، کانزاس",37.22424,-95.70831,US,KS,8958
4273441,Iola,"Ajola,Cofachique,Iola,aywla,aywla  kanzas,Ајола,إيولا,ایولا، کانزاس",37.92448,-95.39998,US,KS,5470
4273680,Junction City,"Dzankshon Siti,Junction,Junction City,Millard,jankshn syty  kanzas,jnkshn syty,zhang ke shen cheng,Џанкшон Сити,جانکشن سیتی، کانزاس,جنكشن سيتي,جنکشن سٹی، کنساس,章克申城",39.02861,-96.8314,US,KS,24621
4273837,Kansas City,"Fort Cavagnolle,KCK,Kansas City,Kansas City i Kansas,Kanzas-Siti,kan sa si cheng,Канзас-Сити,堪薩斯城",39.11417,-94.62746,US,KS,151306
4274236,Lansing,"Lansing,Petersburg,lansng  knsas,lansyngh,lnsyng  kanzas,ranshingu,Лансинг,لانسنگ، کنساس,لانسينغ,لنسینگ، کانزاس,ランシング",39.24861,-94.90024,US,KS,11767
4274277,Lawrence,"Gorad Lourehns,LWC,Lawrence,Lorens,Lourens,lao lun si,larns  knsas,lolenseu,lwrans,lwrns  kanzas,rorensu,Горад Лоўрэнс,Лоренс,Лоуренс,Լոուրենս,لارنس، کنساس,لورانس,لورنس، کانزاس,ローレンス,勞倫斯,로렌스",38.97167,-95.23525,US,KS,93917
4274305,Leavenworth,"Leavenworth,Leavenworth City,Levenvort,Livenvors,New Town,lebeon-woseu,lyfnwwrth,lywnwrt  kanzas,rebunwasu,Левенворт,Ливенворс,ليفنوورث,لیونورت، کانزاس,لیونورتھ، کنساس,レブンワース,레번워스",39.31111,-94.92246,US,KS,35980
4274317,Leawood,"Livud,lywwd,lywwd  kanzas,Ливуд,ليوود,لیوود، کانزاس,لیووڈ، کنساس",38.96667,-94.6169,US,KS,34579
4274356,Lenexa,"Leneksa,Lenexa,Sherman,lnksa  kanzas,lynyksa  knsas,renekkusa,ynyksa,Ленекса,لنکسا، کانزاس,لینیکسا، کنساس,ينيكسا,レネックサ",38.95362,-94.73357,US,KS,52490
4274994,Manhattan,"MHK,Mankhehtten,Menkhetn,maenhaeteun,man ha dun,manhatn,manhattan,mnhtn  kanzas,Манхэттен,Менхетн,مانهاتن,منهتن، کانزاس,مینہٹن، کنساس,マンハッタン,曼哈頓,맨해튼",39.18361,-96.57167,US,KS,56308
4275261,McPherson,"MPR,Makferson,makfrswn,mkfyrsn  knsas,Макферсон,ماكفرسون,مکفیرسن، کنساس,مک‌فرسون، کانزاس",38.37084,-97.66421,US,KS,13144
4275393,Merriam,"Campbellton,Campbelltown,Glenwood,Merijam,Merriam,Spring Place,mryam  kanzas,myryam,myrym  knsas,Меријам,مریام، کانزاس,ميريام,میریم، کنساس",39.02362,-94.69357,US,KS,11288
4275600,Mission,"Mishon,Missija,mshn  knsas,myshn  kanzas,mysn,Миссия,Мишон,مشن، کنساس,ميسن,میشن، کانزاس",39.02778,-94.65579,US,KS,9491
4276017,Mulvane,"Littleton,Mulvane",37.47446,-97.24393,US,KS,6314
4276248,Newton,"EWK,N'juton,Newton,Newton City,Njuton,nywtn,nywtn  kanzas,Њутон,Ньютон,نيوتن,نیوتن، کانزاس,نیوٹن، کنساس",38.04668,-97.34504,US,KS,19216
4276614,Olathe,"Olat,Olathe,Olejt,Olejte,ao la xi,awlath,awlyta  kanzas,oreisa,Олейт,Олејте,أولاث,اولیتا، کانزاس,اولیتھی، کنساس,オレイサ,奧拉西",38.8814,-94.81913,US,KS,134305
4276816,Ottawa,"Otava,Ottawa,Ottawa Creek,awtawa,awtawa  kanzas,otava,otawa,Отава,أوتاوا,اوتاوا، کانزاس,اوٹاوا، کنساس,ओटावा,オタワ",38.61557,-95.26775,US,KS,12387
4276873,Overland Park,"Ouvurlund Park,Overland Park,Overlend-Park,awfrland bark,awwrlnd park  kanzas,obarandopaku,obeollaendeupakeu,ou fu lan pa ke,Оверланд Парк,Оверленд-Парк,Оувърлънд Парк,أوفرلاند بارك,اوورلند پارک، کانزاس,اوورلینڈ پارک، کنساس,オーバーランドパーク,歐弗蘭帕克,오벌랜드파크",38.98223,-94.67079,US,KS,186515
4276956,Paola,"Paola,Paoli,bawla,paywla  kanzas,Паола,باولا,پائولا، کانزاس",38.57224,-94.87913,US,KS,5527
4276974,Park City,"Cosmosa,Park City",37.80001,-97.31838,US,KS,7618
4277011,Parsons,"Mendota,PPF,Parsons,Parsons City,barswnz,parsns  knsas,parswnz  kanzas,Парсонс,بارسونز,پارسنس، کنساس,پارسونز، کانزاس",37.34034,-95.26108,US,KS,10090
4277241,Pittsburg,"Hopefield,New Pittsburg,New Pittsburgh,PTS,Pitsburg,Pittsburg,Pittsburgh,bytsbrgh,pytsbrg  kanzas,Питсбург,بيتسبرغ,پٹسبرگ، کنساس,پیتسبرگ، کانزاس",37.41088,-94.70496,US,KS,20409
4277718,Prairie Village,"Preri Vilidz,bryry fylyj,pryry wylyj  kanzas,Прери Вилиџ,بريري فيليج,پریری ویلیج، کانزاس,پریری گاؤں، کنساس",38.99167,-94.63357,US,KS,21877
4277752,Pratt,"PTT,Prat,Pratt,Pratt Center,brat,peulaes,prt  kanzas,Прат,برات,پراٹ، کنساس,پرت، کانزاس,프랫",37.64391,-98.73759,US,KS,6849
4278272,Roeland Park,"Roeland Park,Roland Park",39.03751,-94.63218,US,KS,6827
4278890,Salina,"SLN,Salajna,Saliena,Salina,Saline,salayana,salyna,salyna  kanzas,saraina,seollaina,sylayna  knsas,Салајна,Салина,سالينا,سالینا، کانزاس,سیلائنا، کنساس,सलायना,サライナ,설라이나",38.84028,-97.61142,US,KS,47813
4279247,Shawnee,"Shani,Shoni,shany  knsas,shawny,shwny  kanzas,syoni,Шани,Шони,شانی، کنساس,شاوني,شونی، کانزاس,쇼니",39.04167,-94.72024,US,KS,65046
4279847,Spring Hill,"Spring,Spring Hill,Spring-Khill,Springhill,Спринг-Хилл",38.74306,-94.82552,US,KS,5981
4280502,Tonganoxie,,39.10972,-95.08775,US,KS,5248
4280539,Topeka,"Google,Gorad Topika,Mid-Continent,Pomme de Terre,TOP,To-pe-ka,To-poo-ka,Too Beega,Topage,Topeca,Topeka,Topika,Topikae,Topīka,topeka,topika,tuo pi ka,twbyka  kansas,twpyka,twpyqh,Τοπίκα,Горад Топіка,Топека,Топикæ,Топика,Топіка,Տոպիկա,טופיקה,توبيكا، كانساس,توپیکا,टोपेका,டொபீகா,トピカ,托皮卡,토피카",39.04833,-95.67804,US,KS,127265
4280910,Valley Center,,37.83473,-97.37338,US,KS,7222
4281386,Wellington,"Velington,Vellington,wlnghtwn,wlyngtwn  kanzas,Велингтон,Веллингтон,ولنغتون,ولینگتون، کانزاس,ویلنگٹن، کنساس",37.2653,-97.37171,US,KS,7987
4281730,Wichita,"Camp Beecher,Camp Davidson,Doo-Dah,Doodah,Gorad Uichyta,ICT,Ouitsita,Uichita,Uichito,Vichita,Vicita,Viçita,Vičita,Wichita,uichitʼo,u~ichita,vicita,wei qi tuo,wi chi thx,wichito,wychyta  kanzas,wychyta  knsas,wytshyta,wyzyth,Ουιτσίτα,Вичита,Вічіта,Горад Уічыта,Уичита,Уичито,Ուիչիտո,ויציטה,ويتشيتا,ویچیتا، کانزاس,ویچیتا، کنساس,विचिटा,วิชิทอ,უიჩიტო,ウィチタ,威奇托,위치토",37.69224,-97.33754,US,KS,389965
4281897,Winfield,"Legonda,Vinfild,WLD,Winfield,wynfyld,wynfyld  kanzas,Винфилд,ونفیلڈ، کنساس,وينفيلد,وینفیلد، کانزاس",37.23975,-96.99559,US,KS,12204
4282342,Alexandria,"Aleksandrija,alaskndryt,alksandrya  kntaky,ya li shan de li ya,Александрия,Александрија,آلکساندریا، کنتاکی,الإسكندرية,الیگزینڈریا، کینٹکی,亚历山德里亚",38.95951,-84.38799,US,KY,9009
4282757,Ashland,"Ehshland,Eshland,aesyullaendeu,ai xu lan,ashland,ashlnd  kntaky,ashurando,Ешланд,Эшланд,أشلاند,اشلند، کنتاکی,ایشلنڈ، کینٹکی,アシュランド,愛許蘭,애슐랜드",38.47841,-82.63794,US,KY,21108
4283133,Bardstown,"BRY,Bairdstown,Bards Town,Bardstaun,Bardstoun,Bardstown,Beardstown,Salem,Salem Town,ba ci dui,badeuseutaun,bardastawn  kntaky,bardstawn,Бардстаун,Бардстоун,بارداستاون، کنتاکی,باردستاون,巴兹敦,바드스타운",37.80923,-85.4669,US,KY,13091
4283845,Bellevue,,39.10645,-84.47883,US,KY,5892
4283974,Berea,"Barea,Berea,Berija,The Bresh,The Glades,bo li ya,brya  kntaky,byrya,Береа,Берија,بریا، کنتاکی,بيريا,伯里亚",37.56869,-84.29632,US,KY,14882
4285268,Bowling Green,"BWG,Bouling Grin,Bouling-Grin,Bowling Green,Bowlinggreen,bao ling ge lin,bolling-geulin,boringugurin,bwlyngh ghryn,bwwlyng gryn  kntaky,Боулинг Грин,Боулинг-Грин,باولنگ گرین، کینٹکی,بولينغ غرين,بوولینگ گرین، کنتاکی,ボーリンググリーン,鮑靈格林,볼링그린",36.99032,-86.4436,US,KY,63616
4286037,Buckner,,38.38368,-85.43996,US,KY,5837
4286054,Buechel,"Beargrass,Buechel,Two Mile Town",38.19507,-85.6519,US,KY,7287
4286281,Burlington,"Berligton,Berlington,Burlington,Craigs Camp,Wilmington,bo ling dun,brlyngtn  kntaky,Берлигтон,Берлингтон,برلنگٹن، کینٹکی,برلینگتن، کنتاکی,伯灵顿",39.02756,-84.72411,US,KY,15926
4286717,Campbellsville,"Buck Horn Lick,Campbellsville,Kampbehlsvill,Kampbelsvil,kamblsfyl,kan bei er si wei er,kmblswyl  kntaky,Кампбелсвил,Кампбэлсвилл,كامبلسفيل,کمبلسویل، کنتاکی,坎贝尔斯威尔",37.3434,-85.34191,US,KY,11237
4287450,Central City,"Cehntral Siti,Sentral Siti,sntr syty,sntral syty  kntaky,zhong yang shi,Сентрал Сити,Цэнтрал Сити,سنتر سيتي,سنترال سیتی، کنتاکی,中央市",37.29393,-87.12333,US,KY,5892
4288230,Cold Spring,"Cold Spring,Leitchs Station",39.02173,-84.43994,US,KY,6170
4288656,Corbin,"Korbin,ke er bin,krbyn  kntaky,kwrbn,Корбин,كوربن,کربین، کنتاکی,科尔宾",36.9487,-84.09688,US,KY,7389
4288809,Covington,"Kavington,Kovington,ka wen dun,kawyngtn  kntaky,keobingteon,kobinton,kwfynghtwn,Кавингтон,Ковингтон,Ковінгтон,كوفينغتون,کاوینگتن، کنتاکی,کوونگٹن، کینٹکی,コビントン,卡温顿,커빙턴",39.08367,-84.50855,US,KY,40997
4289323,Cynthiana,"Kinziana,Sintijana,kynthyana,synsyana  kntaky,xin xi ya na,Кинзиана,Синтијана,سینسیانا، کنتاکی,كينثيانا,辛西亚纳",38.39035,-84.2941,US,KY,6423
4289445,Danville,"Crows Station,Danvil,Danville,Dehnvill,John Crows Station,daenbil,dan wei er,danfyl,dnwyl  kntaky,Данвил,Дэнвилл,دانفيل,دنویل، کنتاکی,ڈینویل، کینٹکی,丹維爾,댄빌",37.64563,-84.77217,US,KY,16690
4289629,Dayton,"Brooklyn,Dayton,Dehjton,Dejton,Jamestown,dai dun,daytwn,detana,dytn  kntaky,Дейтон,Дејтон,Дэйтон,دايتون,دیتن، کنتاکی,ڈیٹن، کینٹکی,डेटन,代顿",39.11284,-84.47272,US,KY,5433
4290181,Douglass Hills,,38.23785,-85.55274,US,KY,5669
4290873,Edgewood,,39.01867,-84.58189,US,KY,8769
4290988,Elizabethtown,"EKX,Ehlizabettaun,Elizabettaun,alyzabttawn  kntaky,yi li sha bai,Елизабеттаун,Элизабеттаун,الیزابتتاون، کنتاکی,伊丽莎白",37.69395,-85.85913,US,KY,29678
4291156,Elsmere,"Elsmere,South Erlanger",39.01256,-84.60467,US,KY,8536
4291255,Erlanger,"Ehrlanger,Erlanger,Greenwood Lake,Timberlake,aranga,ayrlanghr,e lan ge,rlngr  kntaky,Ерлангер,Эрлангер,إيرلانغر,ایرلینگیر، کینٹکی,رلنگر، کنتاکی,アーランガー,厄兰格",39.01673,-84.60078,US,KY,18797
4291373,Fairdale,"Coral Ridge,Fairdale",38.10507,-85.75885,US,KY,8148
4291620,Fern Creek,"Fern Creek,Stringtown on the Pike",38.15979,-85.58774,US,KY,18409
4291884,Flatwoods,,38.52258,-82.71711,US,KY,7335
4291945,Florence,"Connersville,Crossroads,Florence,Florencija,Florens,Maddensville,Maddentown,Maddontwon,flwrns,flwrns  kntaky,fu luo lun sa,furorensu,Флоренс,Флоренция,فلورنس,فلورنس، کنتاکی,فلورنس، کینٹکی,フローレンス,佛羅倫薩",38.99895,-84.62661,US,KY,32227
4292067,Fort Mitchell,,39.0595,-84.54744,US,KY,8306
4292071,Fort Thomas,"Fort Thomas,Guyville,Mount Pleasant,Rossford",39.07506,-84.44716,US,KY,16398
4292072,Fort Wright,"Fort Wright,Lookout Hieghts,Lookout Hieghts-Fort Wright,South Hills",39.05173,-84.53411,US,KY,5781
4292182,Francisville,,39.10506,-84.72439,US,KY,7944
