name,iso_code,latitude,longitude
"Zanzibar Central",TZ-21,-6.265687,39.424463
"Zanzibar North",TZ-22,-5.90116,39.29779
"Zanzibar Urban",TZ-25,NULL,NULL
"Cherkas'ka Oblast'",UA-01,NULL,NULL
"Chernihivs'ka Oblast'",UA-02,NULL,NULL
"Chernivets'ka Oblast'",UA-03,NULL,NULL
"Dnipropetrovs'ka Oblast'",UA-04,NULL,NULL
"Donets'ka Oblast'",UA-05,NULL,NULL
"Ivano-Frankivs'ka Oblast'",UA-06,NULL,NULL
"Kharkivs'ka Oblast'",UA-07,NULL,NULL
"Khersons'ka Oblast'",UA-08,NULL,NULL
"Khmel'nyts'ka Oblast'",UA-09,NULL,NULL
"Kirovohrads'ka Oblast'",UA-10,NULL,NULL
"Krym",UA-11,45.373211,36.625011
"Kyyiv",UA-12,50.453629,30.503828
"Kyyivs'ka Oblast'",UA-13,NULL,NULL
"L'vivs'ka Oblast'",UA-15,NULL,NULL
"Luhans'ka Oblast'",UA-14,NULL,NULL
"Mykolayivs'ka Oblast'",UA-16,NULL,NULL
"Odes'ka Oblast'",UA-17,NULL,NULL
"Poltavs'ka Oblast'",UA-18,NULL,NULL
"Rivnens'ka Oblast'",UA-19,NULL,NULL
"Sevastopol'",UA-20,NULL,NULL
"Sums'ka Oblast'",UA-21,NULL,NULL
"Ternopil's'ka Oblast'",UA-22,NULL,NULL
"Vinnyts'ka Oblast'",UA-23,NULL,NULL
"Volyns'ka Oblast'",UA-24,NULL,NULL
"Zakarpats'ka Oblast'",UA-25,NULL,NULL
"Zaporiz'ka Oblast'",UA-26,NULL,NULL
"Zhytomyrs'ka Oblast'",UA-27,NULL,NULL
"Adjumani",UG-65,3.229969,31.762338
"Arua",UG-77,3.02238,30.90199
"Bugiri",UG-66,1.083333,33.716667
"Busia",UG-67,0.382226,34.007637
"Busoga",UG-05,NULL,NULL
"Central",UG-18,NULL,NULL
"Eastern",UG-20,NULL,NULL
"Iganga",UG-78,0.75659,33.550506
"Kabarole",UG-79,0.598545,30.274556
"Kaberamaido",UG-80,1.7633,33.1506
"Kampala",UG-37,NULL,NULL
"Kamwenge",UG-81,0.189751,30.54713
"Kanungu",UG-82,-0.726021,29.737105
"Karamoja",UG-08,NULL,NULL
"Katakwi",UG-69,2.008881,33.786498
"Kayunga",UG-83,NULL,NULL
"Kitgum",UG-84,3.448148,32.954994
"Kyenjojo",UG-85,0.548241,30.85638
"Mayuge",UG-86,-0.205515,33.498983
"Mbale",UG-87,1.078055,34.169515
"Moroto",UG-88,2.533495,34.648774
"Mpigi",UG-89,0.200358,32.032738
"Mukono",UG-90,NULL,NULL
"Nakapiripirit",UG-91,1.833149,34.632294
"Nakasongola",UG-73,1.288161,32.38446
"Nile",UG-21,NULL,NULL
"North Buganda",UG-22,NULL,NULL
"Northern",UG-23,NULL,NULL
"Pader",UG-92,2.903747,33.040111
"Rukungiri",UG-93,-0.721777,29.893297
"Sembabule",UG-74,-0.078723,31.320803
"Sironko",UG-94,1.295758,34.365532
"Soroti",UG-95,1.711998,33.608196
"South Buganda",UG-12,NULL,NULL
"Southern",UG-24,NULL,NULL
"Wakiso",UG-96,NULL,NULL
"Western",UG-25,0.528405,34.544897
"Yumbe",UG-97,3.454796,31.339328
"Alabama",US-AL,NULL,NULL
"Alaska",US-AK,NULL,NULL
"American Samoa",US-AS,NULL,NULL
"Arizona",US-AZ,NULL,NULL
"Arkansas",US-AR,NULL,NULL
"Armed Forces Americas",US-AA,NULL,NULL
"Armed Forces Europe, Middle East, & Canada",US-AE,NULL,NULL
"Armed Forces Pacific",US-AP,NULL,NULL
"California",US-CA,NULL,NULL
"Colorado",US-CO,NULL,NULL
"Connecticut",US-CT,NULL,NULL
"Delaware",US-DE,NULL,NULL
"District of Columbia",US-DC,NULL,NULL
"Federated States of Micronesia",US-FM,NULL,NULL
"Florida",US-FL,NULL,NULL
"Georgia",US-GA,NULL,NULL
"Guam",US-GU,36.902148,-89.823875
"Hawaii",US-HI,NULL,NULL
"Idaho",US-ID,NULL,NULL
"Illinois",US-IL,NULL,NULL
"Indiana",US-IN,NULL,NULL
"Iowa",US-IA,NULL,NULL
"Kansas",US-KS,NULL,NULL
"Kentucky",US-KY,NULL,NULL
"Louisiana",US-LA,NULL,NULL
"Maine",US-ME,NULL,NULL
"Marshall Islands",US-MH,42.380762,-70.989544
"Maryland",US-MD,NULL,NULL
"Massachusetts",US-MA,NULL,NULL
"Michigan",US-MI,NULL,NULL
"Minnesota",US-MN,NULL,NULL
"Mississippi",US-MS,NULL,NULL
"Missouri",US-MO,NULL,NULL
"Montana",US-MT,NULL,NULL
"Nebraska",US-NE,NULL,NULL
"Nevada",US-NV,NULL,NULL
"New Hampshire",US-NH,NULL,NULL
"New Jersey",US-NJ,NULL,NULL
"New Mexico",US-NM,NULL,NULL
"New York",US-NY,NULL,NULL
"North Carolina",US-NC,NULL,NULL
"North Dakota",US-ND,NULL,NULL
"Northern Mariana Islands",US-MP,NULL,NULL
"Ohio",US-OH,NULL,NULL
"Oklahoma",US-OK,NULL,NULL
"Oregon",US-OR,NULL,NULL
"Palau",US-PW,NULL,NULL
"Pennsylvania",US-PA,NULL,NULL
"Puerto Rico",US-PR,18.199755,-66.583628
"Rhode Island",US-RI,NULL,NULL
"South Carolina",US-SC,NULL,NULL
"South Dakota",US-SD,NULL,NULL
"Tennessee",US-TN,NULL,NULL
"Texas",US-TX,NULL,NULL
"Utah",US-UT,NULL,NULL
"Vermont",US-VT,NULL,NULL
"Virgin Islands",US-VI,39.955293,-74.232054
"Virginia",US-VA,NULL,NULL
"Washington",US-WA,NULL,NULL
"West Virginia",US-WV,NULL,NULL
"Wisconsin",US-WI,NULL,NULL
"Wyoming",US-WY,NULL,NULL
"Artigas",UY-01,-30.40996,-56.47282
"Canelones",UY-02,NULL,NULL
"Cerro Largo",UY-03,NULL,NULL
"Colonia",UY-04,NULL,NULL
"Durazno",UY-05,NULL,NULL
"Flores",UY-06,-33.546097,-56.878351
"Florida",UY-07,NULL,NULL
"Lavalleja",UY-08,NULL,NULL
"Maldonado",UY-09,NULL,NULL
"Montevideo",UY-10,NULL,NULL
"Paysandu",UY-11,-32.317755,-58.076836
"Rio Negro",UY-12,-32.870603,-57.483908
"Rivera",UY-13,NULL,NULL
"Rocha",UY-14,-34.49675,-54.326229
"Salto",UY-15,NULL,NULL
"San Jose",UY-16,-34.303564,-56.761739
"Soriano",UY-17,NULL,NULL
"Tacuarembo",UY-18,-31.697835,-55.964004
"Treinta y Tres",UY-19,-33.23148,-54.37455
"Andijon",UZ-01,NULL,NULL
"Bukhoro",UZ-02,NULL,NULL
"Farghona",UZ-03,NULL,NULL
"Jizzakh",UZ-04,NULL,NULL
"Khorazm",UZ-05,NULL,NULL
"Namangan",UZ-06,41.10049,71.262512
"Nawoiy",UZ-07,NULL,NULL
"Qashqadaryo",UZ-08,NULL,NULL
"Qoraqalpoghiston",UZ-09,NULL,NULL
"Samarqand",UZ-10,NULL,NULL
"Sirdaryo",UZ-11,40.52603,68.604263
"Surkhondaryo",UZ-12,NULL,NULL
"Toshkent",UZ-13,NULL,NULL
"Charlotte",VC-01,13.32435,-61.148
"Grenadines",VC-06,NULL,NULL
"Saint Andrew",VC-02,NULL,NULL
"Saint David",VC-03,13.27991,-61.23777
"Saint George",VC-04,NULL,NULL
"Saint Patrick",VC-05,NULL,NULL
"Amazonas",VE-01,NULL,NULL
"Anzoategui",VE-02,NULL,NULL
"Apure",VE-03,NULL,NULL
"Aragua",VE-04,NULL,NULL
"Barinas",VE-05,NULL,NULL
"Bolivar",VE-06,NULL,NULL
"Carabobo",VE-07,NULL,NULL
"Cojedes",VE-08,NULL,NULL
"Delta Amacuro",VE-09,8.837463,-61.156217
"Dependencias Federales",VE-24,NULL,NULL
"Distrito Federal",VE-25,NULL,NULL
"Falcon",VE-11,NULL,NULL
"Guarico",VE-12,NULL,NULL
"Lara",VE-13,NULL,NULL
"Merida",VE-14,NULL,NULL
"Miranda",VE-15,NULL,NULL
"Monagas",VE-16,NULL,NULL
"Nueva Esparta",VE-17,NULL,NULL
"Portuguesa",VE-18,NULL,NULL
"Sucre",VE-19,NULL,NULL
"Tachira",VE-20,NULL,NULL
"Trujillo",VE-21,NULL,NULL
"Vargas",VE-26,NULL,NULL
"Yaracuy",VE-22,NULL,NULL
"Zulia",VE-23,NULL,NULL
"An Giang",VN-43,10.585202,105.163588
"Ba Ria-Vung Tau",VN-53,10.575822,107.304838
"Bac Thai",VN-02,NULL,NULL
"Ben Tre",VN-03,NULL,NULL
"Binh Dinh",VN-54,NULL,NULL
"Binh Thuan",VN-55,10.794628,108.262245
"Can Tho",VN-56,9.981018,105.58881
"Cao Bang",VN-05,22.718129,106.043478
"Dac Lac",VN-44,NULL,NULL
"Dong Nai",VN-45,NULL,NULL
"Dong Thap",VN-46,NULL,NULL
"Gia Lai",VN-57,13.871016,108.173305
"Ha Bac",VN-11,NULL,NULL
"Ha Giang",VN-58,NULL,NULL
"Ha Noi",VN-51,21.006875,105.82513
"Ha Tay",VN-59,20.917772,105.6389
"Ha Tinh",VN-60,NULL,NULL
"Hai Hung",VN-12,NULL,NULL
"Hai Phong",VN-13,NULL,NULL
"Ho Chi Minh",VN-52,10.758,106.6534
"Hoa Binh",VN-61,20.717854,105.31692
"Khanh Hoa",VN-62,12.3725,109.084479
"Kien Giang",VN-47,9.971251,104.684084
"Kon Tum",VN-63,NULL,NULL
"Lai Chau",VN-22,NULL,NULL
"Lam Dong",VN-23,NULL,NULL
"Lang Son",VN-39,NULL,NULL
"Lao Cai",VN-64,22.261412,104.067375
"Long An",VN-24,10.724731,106.13171
"Minh Hai",VN-48,NULL,NULL
"Nam Ha",VN-65,NULL,NULL
"Nghe An",VN-66,NULL,NULL
"Ninh Binh",VN-67,NULL,NULL
"Ninh Thuan",VN-68,11.774863,108.922393
"Phu Yen",VN-69,NULL,NULL
"Quang Binh",VN-70,17.488577,106.297138
"Quang Nam-Da Nang",VN-29,NULL,NULL
"Quang Ngai",VN-71,NULL,NULL
"Quang Ninh",VN-30,21.190077,107.257105
"Quang Tri",VN-72,16.740169,106.951332
"Soc Trang",VN-73,9.58194,105.917801
"Son La",VN-32,NULL,NULL
"Song Be",VN-49,NULL,NULL
"Tay Ninh",VN-33,11.363446,106.15206
"Thai Binh",VN-35,NULL,NULL
"Thanh Hoa",VN-34,NULL,NULL
"Thua Thien",VN-74,NULL,NULL
"Tien Giang",VN-37,NULL,NULL
"Tra Vinh",VN-75,9.823053,106.318525
"Tuyen Quang",VN-76,22.064272,105.20504
"Vinh Long",VN-77,10.110073,105.98819
"Vinh Phu",VN-50,9.934227,106.3339
"Yen Bai",VN-78,NULL,NULL
"Ambrym",VU-05,NULL,NULL
"Aoba",VU-06,NULL,NULL
"Efate",VU-08,NULL,NULL
"Epi",VU-09,-16.75,168.333333
"Malakula",VU-10,NULL,NULL
"Malampa",VU-16,NULL,NULL
"Paama",VU-11,-16.476085,168.236923
"Penama",VU-17,NULL,NULL
"Pentecote",VU-12,NULL,NULL
"Sanma",VU-13,NULL,NULL
"Shefa",VU-18,NULL,NULL
"Shepherd",VU-14,NULL,NULL
"Tafea",VU-15,NULL,NULL
"Torba",VU-07,NULL,NULL
"Aiga-i-le-Tai",WS-02,NULL,NULL
"Atua",WS-03,NULL,NULL
"Fa",WS-04,NULL,NULL
"Gaga",WS-05,NULL,NULL
"Gagaifomauga",WS-07,NULL,NULL
"Palauli",WS-08,NULL,NULL
"Satupa",WS-09,NULL,NULL
"Tuamasaga",WS-10,NULL,NULL
"Va",WS-06,37.826274,-81.159709
"Vaisigano",WS-11,NULL,NULL
"Abyan",YE-01,NULL,NULL
"Al Bayda'",YE-20,14.244985,48.794943
"Al Hudaydah",YE-08,14.79497,42.9464
"Al Jawf",YE-21,18.22,43.18
"Al Mahrah",YE-03,NULL,NULL
"Al Mahwit",YE-10,NULL,NULL
"Dhamar",YE-11,NULL,NULL
"Hadramawt",YE-04,NULL,NULL
"Hajjah",YE-22,15.6975,43.5991
"Ibb",YE-23,13.9644,44.182
"Lahij",YE-24,13.0541,44.8841
"Ma'rib",YE-14,NULL,NULL
"Sa",YE-15,16.183333,43.366667
"San",YE-16,NULL,NULL
"Shabwah",YE-05,NULL,NULL
"Ta",YE-25,NULL,NULL
"Eastern Cape",ZA-05,NULL,NULL
"Free State",ZA-03,NULL,NULL
"Gauteng",ZA-06,NULL,NULL
"KwaZulu-Natal",ZA-02,NULL,NULL
"Limpopo",ZA-09,NULL,NULL
"Mpumalanga",ZA-07,NULL,NULL
"North-West",ZA-10,NULL,NULL
"Northern Cape",ZA-08,NULL,NULL
"Western Cape",ZA-11,NULL,NULL
"Central",ZM-02,NULL,NULL
"Copperbelt",ZM-08,-13.091666,27.958333
"Eastern",ZM-03,-12.64489,31.858586
"Luapula",ZM-04,NULL,NULL
"Lusaka",ZM-09,NULL,NULL
"North-Western",ZM-06,-12.741667,24.733333
"Northern",ZM-05,NULL,NULL
"Southern",ZM-07,-16.640605,26.941666
"Western",ZM-01,NULL,NULL
"Bulawayo",ZW-09,-20.1678,28.5813
Harare,ZW-10,-17.83115,31.06725
"Manicaland",ZW-01,-19.066666,32.208333
"Mashonaland Central",ZW-03,-16.602664,31.248373
"Mashonaland East",ZW-04,NULL,NULL
"Mashonaland West",ZW-05,-17.488173,29.532475
"Masvingo",ZW-08,-20.879417,31.308333
"Matabeleland North",ZW-06,NULL,NULL
"Matabeleland South",ZW-07,-21.006932,29.075
"Midlands",ZW-02,-19.15,29.65
